X,Y,id_propi,POBLADO,PROVINCIA,ANYO,coord_X,coord_Y,1945,1956,2014
233479.0683,4120122.909,1,Adriano,Sevilla,1965,-6.00251966,37.18954525,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/1.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/1.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/1.jpeg
203745.7458,4495915.477,2,Águeda del Castillo,Salamanca,1949,-6.49912514,40.56102988,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/2.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/2.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/2.jpeg
216727.0904,4430097.081,3,Alagón del Caudillo,Cáceres,1957,-6.31697452,39.97359138,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/3.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/3.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/3.jpeg
334890.1409,4419643.235,4,Alberche del Caudillo,Toledo,1952,-4.93170682,39.91080127,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/4.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/4.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/4.jpeg
635892.5355,4685440.623,7,Alera,Zaragoza,1960,-1.35114641,42.3093526,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/7.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/7.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/7.jpeg
372137.4478,4206793.882,8,Algallarín,Córdoba,1953,-4.45629543,37.99980465,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/8.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/8.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/8.jpeg
244389.6217,4332444.204,10,Alonso Ojeda,Cáceres,1964,-5.95595098,39.10369107,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/10.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/10.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/10.jpeg
170766.1794,4302352.387,11,Alvarado,Badajoz,1961,-6.79133648,38.80844644,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/11.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/11.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/11.jpeg
289140.4377,4537793.319,12,Amatos,Salamanca,1962,-5.50572878,40.96407912,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/12.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/12.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/12.jpeg
135760.7105,4800189.961,13,Arneiro,Lugo,1958,-7.48789463,43.26643242,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/13.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/13.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/13.jpeg
201992.3731,4498290.55,14,Arrabal de San Sebastián,Salamanca,1953,-6.52091819,40.58175749,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/14.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/14.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/14.jpeg
495648.7121,4212073.145,15,Arroturas,Jaén,1956,-3.0495986,38.05639312,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/15.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/15.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/15.jpeg
700642.1749,4652990.236,16,Artasona del Llano,Huesca,1952,-0.57724968,42.00337234,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/16.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/16.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/16.jpeg
574888.4699,4081992.708,17,Atochares,Almería,1960,-2.15964731,36.88092472,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/17.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/17.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/17.jpeg
168969.7736,4313153.115,18,Balboa,Badajoz,1955,-6.81717629,38.90488921,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/18.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/18.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/18.jpeg
188830.8771,4308936.025,19,Barbaño,Badajoz,1953,-6.58667501,38.87422139,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/19.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/19.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/19.jpeg
237586.1773,4059796.175,20,Barca de la Florida,Cádiz,1956,-5.93539845,36.64761049,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/20.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/20.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/20.jpeg
205138.456,4723145.683,21,Bárcena del Caudillo,León,1956,-6.59438491,42.60435394,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/21.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/21.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/21.jpeg
648592.3232,4670790.494,22,Bárdena del Caudillo,Zaragoza,1953,-1.20087584,42.17515591,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/22.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/22.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/22.jpeg
291889.6205,4436393.664,23,Barquilla de Pinares,Cáceres,1957,-5.43976784,40.0521152,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/23.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/23.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/23.jpeg
452582.8201,4272563.066,24,Bazán,Ciudad Real,1955,-3.54454237,38.60029566,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/24.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/24.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/24.jpeg
453390.6846,4490392.404,25,Belvís del Jarama,Madrid,1949,-3.55058119,40.56299112,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/25.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/25.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/25.jpeg
302966.9714,4185430.757,26,Bembezar del Caudillo,Córdoba,1958,-5.23782222,37.79501586,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/26.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/26.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/26.jpeg
363515.0712,4420292.998,27,Bernuy,Toledo,1946,-4.5970802,39.92174824,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/27.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/27.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/27.jpeg
178071.4875,4251074.82,28,Brovales,Badajoz,1958,-6.68371324,38.34999409,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/28.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/28.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/28.jpeg
412197.74,4107044.212,29,Buenavista,Granada,1957,-3.98816243,37.10560345,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/29.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/29.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/29.jpeg
238040.0216,4164113.523,30,Burguillos,Sevilla,1954,-5.96677775,37.58682997,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/30.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/30.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/30.jpeg
462888.3482,4061794.463,31,Calahonda,Granada,1959,-3.41547528,36.70108908,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/31.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/31.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/31.jpeg
330820.164,4416427.273,32,Calera y Chozas,Toledo,1952,-4.97846399,39.88104005,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/32.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/32.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/32.jpeg
290437.9194,4171994.941,33,Calonge,Córdoba,1954,-5.37614093,37.67123118,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/33.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/33.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/33.jpeg
441438.4856,4201443.647,34,Campillo del Río,Jaén,1953,-3.66663066,37.95871241,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/34.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/34.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/34.jpeg
577338.449,4088222.724,35,Campo Hermoso,Almería,1958,-2.1315216,36.93688158,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/35.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/35.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/35.jpeg
548717.5149,4127153.93,36,Camponuevo del Caudillo,Almería,1958,-2.45037487,37.28971659,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/36.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/36.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/36.jpeg
642664.8782,4711695.503,37,Camporreal,Zaragoza,1959,-1.26249328,42.54448466,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/37.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/37.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/37.jpeg
719192.013,4634290.084,38,Cantalobos,Huesca,1956,-0.3604283,41.83017935,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/38.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/38.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/38.jpeg
613689.5577,4258592.503,40,Cañada del Agra,Albacete,1962,-1.69678356,38.46840943,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/40.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/40.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/40.jpeg
454988.4038,4150069.211,41,Cañatalba Alta,Granada,1965,-3.50921227,37.49644964,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/41.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/41.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/41.jpeg
241959.1803,4512253.408,42,Carrascalejo de Huebra,Salamanca,1960,-6.05513098,40.7207914,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/42.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/42.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/42.jpeg
354261.2106,4063949.626,43,Cártama,Málaga,1965,-4.63171653,36.71005782,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/43.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/43.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/43.jpeg
725441.9558,4626190.013,44,Cartuja de Monegros,Huesca,1956,-0.28832056,41.75555045,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/44.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/44.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/44.jpeg
254789.4993,4334144.128,45,Casar de Miajadas,Cáceres,1962,-5.83643806,39.12197693,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/45.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/45.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/45.jpeg
279786.7275,4022095.885,46,Castellar de la Frontera,Cádiz,1968,-5.45303398,36.31874497,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/46.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/46.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/46.jpeg
275487.5112,4507227.141,47,Castillejo,Salamanca,1959,-5.65680259,40.68538215,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/47.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/47.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/47.jpeg
232786.14,4059496.247,48,Castillo de Doña Blanca,Cádiz,1964,-5.98892232,36.64357559,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/48.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/48.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/48.jpeg
346237.2541,4067994.734,49,Cerralba,Málaga,1962,-4.72233235,36.74524223,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/49.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/49.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/49.jpeg
301279.9469,4181123.795,50,Céspedes,Córdoba,1958,-5.25578966,37.75586091,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/50.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/50.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/50.jpeg
234988.2903,4115796.299,51,Chapatales,Sevilla,1963,-5.98400522,37.15102702,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/51.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/51.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/51.jpeg
291670.4511,4531943.278,52,Cilloruelo,Salamanca,1961,-5.47372439,40.91207857,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/52.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/52.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/52.jpeg
479638.3882,4336162.228,53,Cinco Casas,Ciudad Real,1957,-3.23572473,39.17444993,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/53.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/53.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/53.jpeg
237176.2668,4329504.482,55,Conquista,Badajoz,1964,-6.03812408,39.07509402,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/55.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/55.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/55.jpeg
722942.1249,4642840.02,56,Corbaz,Huesca,1956,-0.3120932,41.90605649,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/56.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/56.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/56.jpeg
460456.387,4061989.474,57,Corchuna,Granada,1964,-3.44271113,36.7027489,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/57.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/57.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/57.jpeg
346886.6562,4136119.48,58,Cordobilla,Córdoba,1964,-4.72893409,37.3591695,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/58.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/58.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/58.jpeg
705190.3776,4363791.284,60,Cortichelles,Valencia,1962,-0.61705517,39.39923909,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/60.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/60.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/60.jpeg
451760.3726,4434022.5,61,Cortijo de San Isidro,Madrid,1947,-3.56558652,40.05506818,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/61.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/61.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/61.jpeg
498065.2484,4162989.393,62,Cortijo Nuevo,Jaén,1959,-3.02192216,37.61400218,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/62.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/62.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/62.jpeg
458058.4727,4152114.176,63,Cotilfar Baja,Granada,1959,-3.47459865,37.51502622,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/63.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/63.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/63.jpeg
259886.5952,4081795.951,64,Coto de Bornos,Cádiz,1952,-5.69312301,36.8516,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/64.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/64.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/64.jpeg
467838.4755,4197843.866,66,Donadío,Jaén,1954,-3.36595536,37.92758733,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/66.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/66.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/66.jpeg
357816.4495,4064738.195,67,Doña Ana,Málaga,1965,-4.592072222,36.7177028,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/67.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/67.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/67.jpeg
462214.4353,4226096.511,68,El Arquillo,Jaén,1960,-3.43144008,38.18199961,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/68.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/68.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/68.jpeg
211761.6947,4430287.649,69,El Batán,Cáceres,1957,-6.37510672,39.97362793,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1945/69.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/1956/69.jpeg,https://raw.githubusercontent.com/medialab-prado/poblados-colonizacion-colonias-penitenciarias/master/img-poblados/2014/69.jpeg
